YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,DE,Delaware,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,391,391,,,,,Overall,Overall,,,,,"(39.008830667000495, -75.57774116799965)",,10,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,FL,Florida,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,7612,7612,,,,,Overall,Overall,,,,,"(28.932040377000476, -81.92896053899966)",,12,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,GA,Georgia,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,4393,4393,,,,,Overall,Overall,,,,,"(32.83968109300048, -83.62758034599966)",,13,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,HI,Hawaii,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,631,631,,,,,Overall,Overall,,,,,"(21.304850435000446, -157.85774940299973)",,15,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,IA,Iowa,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,839,839,,,,,Overall,Overall,,,,,"(42.46940091300047, -93.81649055599968)",,19,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,ID,Idaho,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,357,357,,,,,Overall,Overall,,,,,"(43.682630005000476, -114.3637300419997)",,16,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,IL,Illinois,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,5288,5288,,,,,Overall,Overall,,,,,"(40.48501028300046, -88.99771017799969)",,17,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,IN,Indiana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2596,2596,,,,,Overall,Overall,,,,,"(39.766910452000445, -86.14996019399968)",,18,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,KS,Kansas,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,861,861,,,,,Overall,Overall,,,,,"(38.34774030000045, -98.20078122699965)",,20,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1709,1709,,,,,Overall,Overall,,,,,"(37.645970271000465, -84.77497104799966)",,21,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,LA,Louisiana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2322,2322,,,,,Overall,Overall,,,,,"(31.31266064400046, -92.44568007099969)",,22,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MA,Massachusetts,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1707,1707,,,,,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MD,Maryland,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2411,2411,,,,,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,ME,Maine,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,270,270,,,,,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MI,Michigan,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,3785,3785,,,,,Overall,Overall,,,,,"(44.6613195430005, -84.71439026999968)",,26,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MN,Minnesota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1272,1272,,,,,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MO,Missouri,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2204,2204,,,,,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MS,Mississippi,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1560,1560,,,,,Overall,Overall,,,,,"(32.745510099000455, -89.53803082499968)",,28,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,MT,Montana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,235,235,,,,,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NC,North Carolina,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,3625,3625,,,,,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,ND,North Dakota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,217,217,,,,,Overall,Overall,,,,,"(47.47531977900047, -100.11842104899966)",,38,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NE,Nebraska,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,484,484,,,,,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NH,New Hampshire,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,248,248,,,,,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NJ,New Jersey,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,3647,3647,,,,,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NM,New Mexico,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,696,696,,,,,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NV,Nevada,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1029,1029,,,,,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,NY,New York,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,7051,7051,,,,,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,OH,Ohio,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,4882,4882,,,,,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,OK,Oklahoma,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1384,1384,,,,,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,OR,Oregon,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1002,1002,,,,,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,PA,Pennsylvania,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,5062,5062,,,,,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,RI,Rhode Island,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,288,288,,,,,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,SC,South Carolina,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2153,2153,,,,,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,SD,South Dakota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,239,239,,,,,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,TN,Tennessee,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2635,2635,,,,,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,TX,Texas,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,10367,10367,,,,,Overall,Overall,,,,,"(31.827240407000488, -99.42677020599967)",,48,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,US,United States,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,115877,115877,,,,,Overall,Overall,,,,,,,59,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,UT,Utah,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,473,473,,,,,Overall,Overall,,,,,"(39.360700171000474, -111.58713063499971)",,49,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,VA,Virginia,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,2940,2940,,,,,Overall,Overall,,,,,"(37.54268067400045, -78.45789046299967)",,51,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,VT,Vermont,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,116,116,,,,,Overall,Overall,,,,,"(43.62538123900049, -72.51764079099962)",,50,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,WA,Washington,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1684,1684,,,,,Overall,Overall,,,,,"(47.52227862900048, -120.47001078999972)",,53,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,WI,Wisconsin,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,1810,1810,,,,,Overall,Overall,,,,,"(44.39319117400049, -89.81637074199966)",,55,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,WV,West Virginia,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,862,862,,,,,Overall,Overall,,,,,"(38.66551020200046, -80.71264013499967)",,54,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,WY,Wyoming,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease,,"cases per 1,000,000",Number,99,99,,,,,Overall,Overall,,,,,"(43.23554134300048, -108.10983035299967)",,56,CKD,CKD2_1,NMBR,OVERALL,OVR,,,,
2013,2013,AK,Alaska,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",86.8,86.8,,,,,Overall,Overall,,,,,"(64.84507995700051, -147.72205903599973)",,2,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,AL,Alabama,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",167.8,167.8,,,,,Overall,Overall,,,,,"(32.84057112200048, -86.63186076199969)",,1,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,AR,Arkansas,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",158.2,158.2,,,,,Overall,Overall,,,,,"(34.74865012400045, -92.27449074299966)",,5,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,AZ,Arizona,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",169.4,169.4,,,,,Overall,Overall,,,,,"(34.865970280000454, -111.76381127699972)",,4,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,CA,California,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",150.3,150.3,,,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",,6,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,CO,Colorado,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",87.6,87.6,,,,,Overall,Overall,,,,,"(38.843840757000464, -106.13361092099967)",,8,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,CT,Connecticut,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",120.6,120.6,,,,,Overall,Overall,,,,,"(41.56266102000046, -72.64984095199964)",,9,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,DC,District of Columbia,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",138.8,138.8,,,,,Overall,Overall,,,,,"(38.907192, -77.036871)",,11,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,DE,Delaware,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",146,146,,,,,Overall,Overall,,,,,"(39.008830667000495, -75.57774116799965)",,10,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,FL,Florida,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",131.5,131.5,,,,,Overall,Overall,,,,,"(28.932040377000476, -81.92896053899966)",,12,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,GA,Georgia,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",147.9,147.9,,,,,Overall,Overall,,,,,"(32.83968109300048, -83.62758034599966)",,13,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,HI,Hawaii,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",113.2,113.2,,,,,Overall,Overall,,,,,"(21.304850435000446, -157.85774940299973)",,15,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,IA,Iowa,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",166.5,166.5,,,,,Overall,Overall,,,,,"(42.46940091300047, -93.81649055599968)",,19,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,ID,Idaho,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",123,123,,,,,Overall,Overall,,,,,"(43.682630005000476, -114.3637300419997)",,16,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,IL,Illinois,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",163.3,163.3,,,,,Overall,Overall,,,,,"(40.48501028300046, -88.99771017799969)",,17,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,IN,Indiana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",186,186,,,,,Overall,Overall,,,,,"(39.766910452000445, -86.14996019399968)",,18,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,KS,Kansas,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",140.6,140.6,,,,,Overall,Overall,,,,,"(38.34774030000045, -98.20078122699965)",,20,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",188.9,188.9,,,,,Overall,Overall,,,,,"(37.645970271000465, -84.77497104799966)",,21,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,LA,Louisiana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",177.7,177.7,,,,,Overall,Overall,,,,,"(31.31266064400046, -92.44568007099969)",,22,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MA,Massachusetts,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",112.2,112.2,,,,,Overall,Overall,,,,,"(42.27687047000046, -72.08269067499964)",,25,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MD,Maryland,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",120,120,,,,,Overall,Overall,,,,,"(39.29058096400047, -76.60926011099963)",,24,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,ME,Maine,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",75.7,75.7,,,,,Overall,Overall,,,,,"(45.254228894000505, -68.98503133599962)",,23,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MI,Michigan,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",152.4,152.4,,,,,Overall,Overall,,,,,"(44.6613195430005, -84.71439026999968)",,26,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MN,Minnesota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",116.2,116.2,,,,,Overall,Overall,,,,,"(46.35564873600049, -94.79420050299967)",,27,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MO,Missouri,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",162.8,162.8,,,,,Overall,Overall,,,,,"(38.635790776000476, -92.56630005299968)",,29,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MS,Mississippi,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",181.3,181.3,,,,,Overall,Overall,,,,,"(32.745510099000455, -89.53803082499968)",,28,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,MT,Montana,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",164.8,164.8,,,,,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NC,North Carolina,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",145.8,145.8,,,,,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,ND,North Dakota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",204.2,204.2,,,,,Overall,Overall,,,,,"(47.47531977900047, -100.11842104899966)",,38,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NE,Nebraska,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",146.8,146.8,,,,,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NH,New Hampshire,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",67.8,67.8,,,,,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NJ,New Jersey,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",149.6,149.6,,,,,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NM,New Mexico,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",189.6,189.6,,,,,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NV,Nevada,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",128.2,128.2,,,,,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,NY,New York,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",142,142,,,,,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,OH,Ohio,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",193.6,193.6,,,,,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,OK,Oklahoma,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",187.2,187.2,,,,,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,OR,Oregon,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",114.8,114.8,,,,,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,PA,Pennsylvania,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",167.7,167.7,,,,,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,RI,Rhode Island,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",93.9,93.9,,,,,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,SC,South Carolina,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",150.1,150.1,,,,,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,SD,South Dakota,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",208.6,208.6,,,,,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,TN,Tennessee,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",154.4,154.4,,,,,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,TX,Texas,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",182.9,182.9,,,,,Overall,Overall,,,,,"(31.827240407000488, -99.42677020599967)",,48,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
2013,2013,US,United States,USRDS,Chronic Kidney Disease,Incidence of treated end-stage renal disease attributed to diabetes,,"cases per 1,000,000","Adjusted by age, sex, race and ethnicity",144.8,144.8,,,,,Overall,Overall,,,,,,,59,CKD,CKD2_2,AGESEXRACEADJRATE,OVERALL,OVR,,,,
